identifier,الجنوبي_الاستراتيجية_الطاقة_البيئة_الوطنية_العالم_المياه,لبنان_المحكمة_اللبناني_الدولية_اللبنانية_الرئيس_مجلس,السودان_الرئيس_الانتخابات_العاج_المصري_غباغبو_ساحل,العمل_الأدوية_الله_ابن_بطوطة_الرواية_المنشطة,قطر_شركة_الغاز_دولة_الشركة_الشركات_القطرية,قطر_العربية_عبد_العربي_العام_الدوحة_العامة,الفريق_المباراة_فريق_الغرافة_مباراة_النادي_الأول,آل_الشيخ_حمد_ثاني_خليفة_السمو_المفدى,الأميركية_الحرب_طالبان_باردو_الاستراتيجية_أفغانستان_العسكرية,قطر_العالم_كأس_الشيخ_دولة_حمد_القدم,الفلسطينية_إسرائيل_العربية_المتحدة_السلام_الفلسطيني_الدول,ولكن_بل_ليس_إلا_أكثر_وهذا_الآن,ريال_بنسبة_العام_قطر_البنوك_دولار_المالية,المتحدة_الولايات_النووي_السلام_اسرائيل_هل_الأميركية,الأميركية_العراق_القوات_الأميركي_الجيش_المتحدة_العراقي
AL20101225$298,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.99741458910434
AL20101225$299,0.000137646249139711,0.000137646249139711,0.000137646249139711,0.000137646249139711,0.179077770130764,0.0276668960770819,0.0207845836200964,0.0207845836200964,0.000137646249139711,0.0139022711631108,0.289194769442533,0.289194769442533,0.000137646249139711,0.000137646249139711,0.158430832759807
AL20101211$300,0.000301659125188537,0.000301659125188537,0.000301659125188537,0.000301659125188537,0.498039215686275,0.362292609351433,0.000301659125188537,0.000301659125188537,0.000301659125188537,0.000301659125188537,0.000301659125188537,0.0606334841628959,0.0757164404223228,0.000301659125188537,0.000301659125188537
AL20101210$301,9.16170407695832e-05,9.16170407695832e-05,9.16170407695832e-05,9.16170407695832e-05,0.462757672927164,9.16170407695832e-05,9.16170407695832e-05,9.16170407695832e-05,9.16170407695832e-05,9.16170407695832e-05,0.0917086578103527,0.123774622079707,0.316170407695831,0.00467246907924874,9.16170407695832e-05
AL20101207$302,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.226185101580135,0.564785553047404,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.203611738148984,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.000451467268623025
AL20101229$303,0.00046189376443418,0.00046189376443418,0.485450346420323,0.00046189376443418,0.208314087759815,0.00046189376443418,0.0235565819861432,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.277598152424942,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418
AL20101223$304,0.0864813039309684,0.0289549376797699,0.0960690316395014,0.230297219558965,0.0673058485139022,0.0673058485139022,0.048130393096836,0.000191754554170662,0.000191754554170662,0.0864813039309684,0.000191754554170662,0.287823585810163,0.000191754554170662,0.000191754554170662,0.000191754554170662
AL20101212$305,0.000120264582080577,0.000120264582080577,0.998316295850872,0.000120264582080577,0.000120264582080577,0.000120264582080577,0.000120264582080577,0.000120264582080577,0.000120264582080577,0.000120264582080577,0.000120264582080577,0.000120264582080577,0.000120264582080577,0.000120264582080577,0.000120264582080577
AL20101204$306,0.000139567341242149,0.104815073272854,0.000139567341242149,0.000139567341242149,0.000139567341242149,0.000139567341242149,0.000139567341242149,0.000139567341242149,0.000139567341242149,0.000139567341242149,0.816608513607816,0.0769016050244243,0.000139567341242149,0.000139567341242149,0.000139567341242149
AL20101227$307,0.000191754554170662,0.000191754554170662,0.000191754554170662,0.000191754554170662,0.0864813039309684,0.000191754554170662,0.719271332694151,0.00977948226270374,0.000191754554170662,0.048130393096836,0.000191754554170662,0.134419942473634,0.000191754554170662,0.000191754554170662,0.000191754554170662
AL20101204$308,0.000151171579743008,0.000151171579743008,0.000151171579743008,0.000151171579743008,0.84671201814059,0.000151171579743008,0.000151171579743008,0.12108843537415,0.000151171579743008,0.000151171579743008,0.000151171579743008,0.000151171579743008,0.0303854875283447,0.000151171579743008,0.000151171579743008
AL20101201$309,0.000343053173241852,0.0174957118353345,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.171869639794168,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.12041166380789,0.686449399656947,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852
AL20101230$310,0.000226500566251416,0.000226500566251416,0.000226500566251416,0.000226500566251416,0.0908267270668177,0.204077010192525,0.0908267270668177,0.000226500566251416,0.000226500566251416,0.430577576443941,0.113476783691959,0.0568516421291053,0.000226500566251416,0.000226500566251416,0.0115515288788222
AL20101215$311,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.998365440747227,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.000116754232340922
AL20101219$312,0.000154679040989946,0.000154679040989946,0.000154679040989946,0.000154679040989946,0.000154679040989946,0.000154679040989946,0.000154679040989946,0.997834493426141,0.000154679040989946,0.000154679040989946,0.000154679040989946,0.000154679040989946,0.000154679040989946,0.000154679040989946,0.000154679040989946
AL20101224$313,0.151149047931714,0.000131319763624425,0.000131319763624425,0.302166776099803,0.118319107025607,0.229940906106369,0.000131319763624425,0.0460932370321733,0.000131319763624425,0.000131319763624425,0.0920551543007223,0.0592252133946159,0.000131319763624425,0.000131319763624425,0.000131319763624425
AL20101216$314,3.99760143913652e-05,3.99760143913652e-05,0.0220267839296422,3.99760143913652e-05,3.99760143913652e-05,0.0859884069558265,3.99760143913652e-05,0.113971617029782,3.99760143913652e-05,3.99760143913652e-05,0.681631021387168,0.0699980011992804,3.99760143913652e-05,0.0260243853687787,3.99760143913652e-05
AL20101220$315,5.61324726354196e-05,0.0112826269997193,5.61324726354196e-05,5.61324726354196e-05,0.0646084760033679,5.61324726354196e-05,5.61324726354196e-05,5.61324726354196e-05,0.0281223687903452,0.0028627561044064,0.634353073252877,0.160033679483581,5.61324726354196e-05,0.0870614650575358,0.0112826269997193
AL20101223$316,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.627154046997389,0.000522193211488251,0.366057441253264,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251
AL20101205$317,0.000123228589032656,0.000123228589032656,0.000123228589032656,0.000123228589032656,0.000123228589032656,0.000123228589032656,0.000123228589032656,0.265064695009242,0.000123228589032656,0.573136167590881,0.0617375231053604,0.0987060998151571,0.000123228589032656,0.000123228589032656,0.000123228589032656
AL20101215$318,0.000226500566251416,0.000226500566251416,0.328652321630804,0.000226500566251416,0.022876557191393,0.000226500566251416,0.000226500566251416,0.000226500566251416,0.000226500566251416,0.000226500566251416,0.339977349943375,0.000226500566251416,0.000226500566251416,0.000226500566251416,0.306002265005663
AL20101224$319,0.31005291005291,0.000151171579743008,0.173998488284203,0.000151171579743008,0.00770975056689342,0.000151171579743008,0.000151171579743008,0.000151171579743008,0.1286470143613,0.0228269085411943,0.000151171579743008,0.355404383975813,0.000151171579743008,0.000151171579743008,0.000151171579743008
AL20101202$320,0.000133958472873409,0.000133958472873409,0.000133958472873409,0.000133958472873409,0.000133958472873409,0.000133958472873409,0.000133958472873409,0.000133958472873409,0.000133958472873409,0.998124581379772,0.000133958472873409,0.000133958472873409,0.000133958472873409,0.000133958472873409,0.000133958472873409
AL20101205$321,0.000140548137737175,0.000140548137737175,0.000140548137737175,0.000140548137737175,0.253127196064652,0.000140548137737175,0.000140548137737175,0.000140548137737175,0.000140548137737175,0.316373858046381,0.000140548137737175,0.000140548137737175,0.421784961349262,0.00716795502459592,0.000140548137737175
AL20101206$322,0.0852641095182746,2.58297817383443e-05,2.58297817383443e-05,2.58297817383443e-05,0.192457703732403,0.0904300658659434,0.0181066769985794,2.58297817383443e-05,0.0193981660854966,0.297068319772698,0.0271471006069999,0.237659821774506,2.58297817383443e-05,0.00131731886865556,0.0310215678677515
AL20101217$323,2.9312619082515e-05,2.9312619082515e-05,2.9312619082515e-05,2.9312619082515e-05,0.184698812838927,0.0659827055547413,2.9312619082515e-05,0.171508134251795,2.9312619082515e-05,0.382558991645904,0.00296057452733402,0.183233181884801,2.9312619082515e-05,0.00882309834383702,2.9312619082515e-05
AL20101218$324,0.20709534368071,0.000147819660014782,0.000147819660014782,0.000147819660014782,0.473170731707317,0.244050258684405,0.000147819660014782,0.000147819660014782,0.000147819660014782,0.0740576496674058,0.000147819660014782,0.000147819660014782,0.000147819660014782,0.000147819660014782,0.000147819660014782
AL20101224$325,0.000105652403592182,0.000105652403592182,0.000105652403592182,0.000105652403592182,0.586476492340201,0.100475435816165,0.000105652403592182,0.0634970945589012,0.000105652403592182,0.000105652403592182,0.000105652403592182,0.24310618066561,0.00538827258320127,0.000105652403592182,0.000105652403592182
AL20101226$326,0.000191754554170662,0.0673058485139022,0.469990412272291,0.000191754554170662,0.000191754554170662,0.038542665388303,0.000191754554170662,0.000191754554170662,0.000191754554170662,0.000191754554170662,0.0577181208053691,0.239884947267498,0.000191754554170662,0.000191754554170662,0.124832214765101
AL20101222$327,0.000184672206832872,0.000184672206832872,0.064819944598338,0.0278855032317636,0.000184672206832872,0.00941828254847646,0.000184672206832872,0.000184672206832872,0.0555863342566944,0.000184672206832872,0.50803324099723,0.0463527239150508,0.0463527239150508,0.000184672206832872,0.240258541089566
AL20101222$328,0.0631689401888772,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.199580272822665,0.252046169989507,0.430430220356768,0.000209863588667366,0.0526757607555089
AL20101208$329,0.000105652403592182,0.000105652403592182,0.000105652403592182,0.000105652403592182,0.000105652403592182,0.000105652403592182,0.000105652403592182,0.607606973058637,0.000105652403592182,0.253671421024828,0.137453777073428,0.000105652403592182,0.000105652403592182,0.000105652403592182,0.000105652403592182
AL20101203$330,2.36043904166175e-05,2.36043904166175e-05,2.36043904166175e-05,2.36043904166175e-05,2.36043904166175e-05,2.36043904166175e-05,2.36043904166175e-05,2.36043904166175e-05,2.36043904166175e-05,0.865124513159448,2.36043904166175e-05,0.134568629765136,2.36043904166175e-05,2.36043904166175e-05,2.36043904166175e-05
AL20101228$331,0.000129617627997408,0.000129617627997408,0.000129617627997408,0.000129617627997408,0.000129617627997408,0.201036941023979,0.000129617627997408,0.797278029812055,0.000129617627997408,0.000129617627997408,0.000129617627997408,0.000129617627997408,0.000129617627997408,0.000129617627997408,0.000129617627997408
AL20101210$332,0.151149047931714,0.000131319763624425,0.000131319763624425,0.0526592252133946,0.0329612606697308,0.0986211424819435,0.000131319763624425,0.000131319763624425,0.0460932370321733,0.000131319763624425,0.000131319763624425,0.38752462245568,0.0329612606697308,0.000131319763624425,0.197110965200263
AL20101206$333,0.000164880461665293,0.000164880461665293,0.000164880461665293,0.000164880461665293,0.000164880461665293,0.132069249793899,0.420610057708162,0.000164880461665293,0.000164880461665293,0.148557295960429,0.000164880461665293,0.255729596042869,0.0413849958779885,0.000164880461665293,0.000164880461665293
AL20101219$334,3.62778886268819e-05,0.0544531108289497,0.337420642118629,3.62778886268819e-05,0.0580808996916379,0.114311627063305,3.62778886268819e-05,3.62778886268819e-05,0.0345002720841647,3.62778886268819e-05,0.179611826591692,0.0998004716125521,0.0308724832214765,3.62778886268819e-05,0.0907309994558317
AL20101217$335,7.01016473887136e-05,0.0947073256221521,0.49428671573782,7.01016473887136e-05,7.01016473887136e-05,7.01016473887136e-05,7.01016473887136e-05,7.01016473887136e-05,0.0211005958640028,7.01016473887136e-05,0.213880126182965,0.0876971608832808,0.0526463371889239,7.01016473887136e-05,0.0351209253417455
AL20101209$336,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.52778429073857,0.000234466588511137,0.11746776084408,0.351934349355217,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.000234466588511137
AL20101221$337,0.000124766063630692,0.000124766063630692,0.0999376169681847,0.000124766063630692,0.000124766063630692,0.00636306924516531,0.199750467872739,0.0874610106051154,0.000124766063630692,0.34946974422957,0.0749844042420462,0.181035558328135,0.000124766063630692,0.000124766063630692,0.000124766063630692
AL20101212$338,0.126943942133816,0.0907775768535262,0.0546112115732369,0.000361663652802893,0.199276672694394,0.000361663652802893,0.0184448462929476,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.506690777576854
AL20101207$339,0.000188146754468485,0.0942615239887112,0.508184383819379,0.000188146754468485,0.000188146754468485,0.000188146754468485,0.103668861712135,0.000188146754468485,0.000188146754468485,0.000188146754468485,0.254186265286924,0.000188146754468485,0.0378174976481656,0.000188146754468485,0.000188146754468485
AL20101206$340,7.18648939992813e-05,0.0755300035932447,0.366582824290334,7.18648939992813e-05,7.18648939992813e-05,7.18648939992813e-05,0.111462450592885,7.18648939992813e-05,7.18648939992813e-05,7.18648939992813e-05,0.176140855192239,0.154581386992454,7.18648939992813e-05,7.18648939992813e-05,0.115055695292849
AL20101214$341,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.216326530612245,0.0482593037214886,0.000240096038415366,0.732533013205282,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.000240096038415366
AL20101207$342,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.993952483801296,0.000431965442764579,0.000431965442764579
AL20101220$343,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.40763358778626,0.254961832061069,0.000508905852417303,0.000508905852417303,0.331297709923664,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303
AL20101211$344,0.000193610842207164,0.000193610842207164,0.0292352371732817,0.000193610842207164,0.271248789932236,0.658470474346563,0.000193610842207164,0.000193610842207164,0.000193610842207164,0.000193610842207164,0.000193610842207164,0.000193610842207164,0.000193610842207164,0.000193610842207164,0.0389157792836399
AL20101204$345,0.011957796014068,0.000234466588511137,0.691910902696366,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.293317702227433,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.000234466588511137
AL20101219$346,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.344206008583691,0.644635193133047,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446,0.000858369098712446
AL20101228$347,6.50829808005207e-05,6.50829808005207e-05,6.50829808005207e-05,0.0228441262609828,0.042369020501139,0.12372274650179,6.50829808005207e-05,0.0260982753010088,0.0358607224210869,6.50829808005207e-05,0.475170842824601,0.0846729580214774,6.50829808005207e-05,6.50829808005207e-05,0.18880572730231
